,0,1,2,3,4,5,6,7,8,9,10,11
921,4995,"Things happen, and they happen.",Monica,4,1,507,13,1,22,"00:06:08,368","00:06:09,951",507_13_train
922,9028,Come on!,Ross,4,1,902,13,7,14,"0:15:05,416","0:15:05,708",902_13_train
923,2798,You need me to go down there with you and hold your hand?,Ross,0,0,279,12,4,4,"00:04:01,783","00:04:04,409",279_12_train
924,242,"It's just, it's just the luckiest baby in the whole world.",Phoebe,4,1,19,21,1,23,"00:15:28,010","00:15:30,553",19_21_dev
925,3615,"No, no, that-that, that’s all right. Umm, I’m just glad you called.",Ross,4,1,359,4,4,17,"00:14:45,009","00:14:54,809",359_4_train
926,1735,Yeah! Got it!,Ross,6,2,174,13,3,15,"0:18:15,553","0:18:17,109",174_13_test
927,4579,"I think it's great. Y'know, it's sweet, it's romantic...",Chandler,4,1,466,1,1,4,"00:20:02,868","00:20:09,040",466_1_train
928,609,You're sister? You're sister's asleep on the couch?  Ohhh! I saw,Rachel,1,1,55,3,5,10,"00:11:12,129","00:11:20,720",55_3_train
929,17,"Thank you, Joey.",Chandler,0,0,1,14,4,4,"0:13:29,391","0:13:30,483",1_14_dev
930,437,Oh! Oh!,All,5,2,37,7,3,24,"00:22:20,422","00:22:21,672",37_7_dev
931,9561,Maybe I should get another pair!,Ross,4,1,950,11,5,11,"00:18:49,628","00:18:51,712",950_11_train
932,3565,Where'd you get fruit at four in the morning?,Ross,1,1,356,1,3,3,"00:01:15,158","00:01:19,286",356_1_train
933,5138,Rach?,Phoebe,1,1,522,0,7,18,"00:20:57,047","00:20:58,089",522_0_train
934,8384,"So the people that knew about our wedding before me were you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 who are available by the way!",Chandler,3,2,841,9,6,22,"00:20:24,223","00:20:32,313",841_9_train
935,7157,Oh cool!,Ross,4,1,710,0,8,15,"00:02:47,363","00:02:48,448",710_0_train
936,881,"Well, why don’t you just get him fired?",Phoebe,0,0,82,7,6,21,"00:10:06,939","00:10:08,607",82_7_dev
937,8568,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?",Joey,6,2,855,1,6,3,"00:11:15,341","00:11:22,722",855_1_train
938,8882,"I’m gonna go get him! Okay, I am going back in!",Ross,4,1,888,18,4,15,"00:17:08,444","00:17:11,487",888_18_train
939,5923,Yeah?,Chandler,0,0,597,11,6,14,"00:13:36,372","00:13:38,149",597_11_train
940,1612,You don't trust him?,Chandler,1,1,161,5,9,12,"00:09:33,823","00:09:35,949",161_5_train
941,8283,"No, answer his.",Phoebe,0,0,832,8,4,10,"00:00:27,944","00:00:29,862",832_8_train
942,6460,"No. Sweetie, you’re gonna be fine.",Mrs. Green,0,0,645,7,8,20,"00:14:20,180","00:14:24,435",645_7_train
943,2628,I'm gonna have to give him up.,Ross,3,2,263,9,1,21,"00:08:24,962","00:08:26,421",263_9_test
944,2190,Whatever.,Joey,0,0,217,0,2,16,"00:16:03,879","00:16:04,963",217_0_train
945,440,"Of your last two boyfriends, Richard didn’t want to have kids, and from the looks of it, now Pete can’t.",Ross,0,0,37,10,3,24,"00:22:28,096","00:22:33,601",37_10_dev
946,2489,"But this break-up was not all my fault, and she, she says here,  “If you accept full responsibility...”  Full responsibility!",Ross,6,2,252,3,4,1,"00:11:49,667","00:11:56,715",252_3_test
947,9721,"She’ll be out in a second. So, Chip, how’s umm, Amy Welch?",Rachel,0,0,965,5,4,2,"00:13:18,047","00:13:23,301",965_5_train
948,9312,I don't care if you    are my brother.,Joey/Drake,5,2,931,2,9,11,"00:22:48,241","00:22:49,909",931_2_train
949,888,Yeah.,Ross,0,0,87,1,1,5,"0:21:57,441","0:21:58,247",87_1_train
950,238,You wanna explain that?,Ross,0,0,19,17,1,23,"00:15:03,986","00:15:05,570",19_17_dev
951,2055,I'm not! This is what I'm doing now. I've got this job-,Rachel,0,0,204,7,1,4,"00:07:52,805","00:07:56,308",204_7_train
952,5221,"Yeah, I couldn't be mad at him for too long.",Monica,0,0,527,3,5,24,"00:08:09,614","00:08:11,698",527_3_train
953,9945,Hi.,Joey,0,0,991,0,8,21,"00:13:00,030","00:13:01,072",991_0_train
954,1420,"Y'know what the saddest part is, when we were playing together, that was like the most fun I’ve ever had in like all my lives.",Phoebe,3,2,146,12,3,14,"00:12:12,648","00:12:20,864",146_12_train
955,4378,"Look, is there something wrong with me?",Monica,3,2,446,15,3,19,"00:10:40,473","00:10:42,057",446_15_train
956,10318,Come in.,Joey,0,0,1024,2,6,3,"00:21:00,926","00:21:03,511",1024_2_train
957,2955,"Yes, and she's very supportive.",Carol,0,0,296,10,1,2,"00:15:07,406","00:15:09,240",296_10_train
958,571,Oh right!,Chandler,1,1,58,7,6,16,"0:14:54,018","0:14:55,708",58_7_test
959,887,"Joe! I’m glad I found ya, I got an audition for ya!",Estelle,4,1,82,13,6,21,"00:10:22,747","00:10:26,458",82_13_dev
960,361,"No, I mean I was really acting my ass off.",Phoebe,4,1,30,9,6,20,"00:00:31,031","00:00:35,159",30_9_dev
961,374,But what does that gonna do...,Joey,6,2,37,6,3,1,"00:14:24,697","00:14:26,060",37_6_test
962,2998,"Oh, shut up. You know, it's a rebuilding year. You... waah!",Lydia,6,2,300,9,1,23,"00:04:08,081","00:04:11,875",300_9_train
963,1881,Could've been a peach.,Chandler,0,0,188,6,1,4,"00:07:08,428","00:07:11,138",188_6_test
964,8729,"But, all right, I don’t—maybe I’ll just name him The Hulk.",Phoebe,0,0,871,9,4,18,"00:05:23,072","00:05:26,867",871_9_train
965,10303,Oh no thanks. I don’t like,Chandler,0,0,1023,2,7,15,"00:14:40,170","00:14:44,299",1023_2_train
966,2939,"I don’t have time to convince you because he’s only here for four hours, and I’m gonna go see him!",Phoebe,6,2,295,16,7,11,"00:14:29,076","00:14:32,787",295_16_train
967,515,"Well Ross, it seems pretty clear.",Joey,0,0,49,5,6,18,"0:13:19,590","0:13:21,456",49_5_train
968,1512,What's going on?!  That's what's going on!!,Ross,6,2,154,4,3,12,"00:14:18,023","00:14:20,817",154_4_train
969,3062,"‘Cause you know love lasts forever, y'know.",Ross,4,1,306,1,3,17,"00:12:51,103","00:12:53,605",306_1_train
970,5707,The reason we didn't tell anyone was because we didn't want to make a big deal out of it.,Chandler,0,0,574,12,5,5,"00:20:37,861","00:20:41,697",574_12_train
971,2658,Joey Tribbiani.,Director,0,0,267,1,3,12,"0:14:49,182","0:14:50,909",267_1_test
972,7748,"Um, that's it.",Phoebe,0,0,779,0,1,3,"0:02:45,415","0:02:47,918",779_0_train
973,4831,Oh my God! Oh my God!!,Rachel,3,2,493,0,6,23,"00:09:36,325","00:09:38,785",493_0_train
974,5384,"Umm, we could, we could have a threesome.",Ross,0,0,541,18,6,15,"0:15:05,821","0:15:08,658",541_18_train
975,2691,Come in.,Susan,0,0,270,3,1,9,"00:05:01,092","00:05:02,884",270_3_test
976,9873,"I can't decide which route to take to Vegas. Hey, you've traveled a lot right?",Joey,0,0,984,1,5,22,"00:05:03,428","00:05:08,432",984_1_train
977,914,They rushed into this thing so fast it’s ridiculous!,Rachel,5,2,89,12,4,20,"0:09:57,472","0:10:00,734",89_12_train
978,9663,"Uh actually, I think I'm gonna skip it.",Ross,3,2,961,8,5,12,"00:06:19,253","00:06:22,172",961_8_train
979,7498,8. 8!,Chandler,4,1,749,5,5,24,"0:10:31,505","0:10:32,506",749_5_train
980,8575,Hi.,Joey,0,0,856,0,5,13,"00:20:54,378","00:20:55,419",856_0_train
981,2325,What’s your favourite thing about summertime?,Rachel,0,0,234,8,3,22,"00:16:17,559","00:16:19,811",234_8_test
982,1312,Thank you.,Phoebe,0,0,132,17,8,23,"0:15:02,579","0:15:02,734",132_17_test
983,3281,"All right, I’m leaving!",Jill,6,2,328,0,6,14,"00:21:20,279","00:21:22,989",328_0_train
984,5192,I think he's shy.,Monica,0,0,525,6,1,4,"0:16:59,435","0:17:00,478",525_6_train
985,7174,"Excuse me. Hi, I’m a professor here. Do you know the Paleontology section, fifth floor, stack 437?",Ross,0,0,714,0,7,7,"00:09:43,583","00:09:51,548",714_0_train
986,8492,"Ohh, ohh.",Rachel,3,2,848,8,4,21,"00:15:47,321","00:15:50,323",848_8_train
987,3514,"Oh yeah, that sounds great.  Oh, and listen, it’s, it’s gonna be....",Chandler,0,0,350,6,3,6,"00:19:25,706","00:19:29,834",350_6_train
988,3352,Oh.,Chandler,0,0,334,11,4,7,"00:10:42,058","00:10:43,475",334_11_train
989,1401,It creeps me out!,Joey,6,2,145,12,1,20,"0:06:01,486","0:06:02,654",145_12_train
990,10265,"Hey, I can be smooth.",Chandler,0,0,1019,13,7,10,"00:04:55,878","00:04:58,130",1019_13_train
991,2390,Yeah! Okay!  Hey! Hi!,Joey,4,1,241,5,7,22,"0:21:09,954","0:21:18,146",241_5_test
992,8862,Maybe we could attack them together?,Ross,0,0,887,12,6,17,"00:19:55,027","00:19:57,695",887_12_train
993,2573,I’m not arguing with that.,Chandler,0,0,259,7,6,12,"00:16:59,018","00:17:01,352",259_7_test
994,1743,"Okay.  Oh wait! Umm, did you send those contracts to Milan?",Rachel,1,1,175,2,7,12,"00:08:02,273","00:08:05,609",175_2_test
995,1704,"Well, you promised me a fun road trip!",Phoebe,4,1,173,2,6,1,"0:10:41,558","0:10:43,102",173_2_train
996,1113,"Okay, but if you do, make sure it seems like you're there to see him, okay, and you're not like doing it as a favour to me.",Ross,0,0,113,9,1,10,"00:08:13,618","00:08:19,789",113_9_train
997,2759,"Yeah, fade the accent out and people will think you’re, y’know, that you’re adjusting to life in America.",Monica,6,2,279,10,6,4,"00:14:28,200","00:14:35,039",279_10_test
998,2509,‘Cause I’m a Tribbiani!,Joey,4,1,249,10,8,9,"0:02:40,535","0:02:42,371",249_10_train
999,343,"Yeah I can!  And don’t think I don’t, because I do! I mean all the time, you betcha!",Monica,4,1,34,2,6,15,"00:17:52,071","00:17:58,868",34_2_test
1000,4886,You mean a backup?,Phoebe,0,0,499,7,6,25,"0:05:03,928","0:05:04,971",499_7_train
1001,9242,"Wait a second, or maybe you can go in first.",Phoebe,0,0,924,2,8,23,"00:16:11,834","00:16:15,003",924_2_train
1002,4643,Surprise,Rachel,3,2,474,16,7,19,"0:20:01,116","0:20:02,668",474_16_train
1003,3660,Alright. What's the message?,Flight Attendant,0,0,365,8,1,24,"00:12:22,825","00:12:25,160",365_8_train
1004,6416,It certainly did brighten up the inside of the filing cabinets.,Joanna,4,1,640,5,4,9,"00:06:38,272","00:06:41,650",640_5_train
1005,5962,Eight whole days.,Ben,0,0,603,1,7,10,"00:20:14,838","00:20:16,797",603_1_train
1006,399,"Oh she misunderstood, she thought she was moving to Tulsa.",Monica,0,0,33,1,9,2,"00:13:18,339","00:13:22,634",33_1_dev
1007,4833,Like a,Rachel,0,0,493,2,6,23,"0:09:40,747","0:09:42,899",493_2_train
1008,1299,"Sure, no problem.  Ooh—Hey, donuts!",Joey,4,1,130,17,7,5,"0:06:57,925","0:06:58,137",130_17_train
1009,3139,I can fix it. Hold on.  Look out. Look out.,Joey,0,0,313,2,6,1,"00:21:32,666","00:21:37,753",313_2_train
1010,10209,"Oh, now you want a favour?",Ross,4,1,1016,12,3,17,"0:15:37,728","0:15:40,320",1016_12_train
1011,1214,"Hey, funny you should call.",Joey,4,1,125,11,7,4,"0:14:31,078","0:14:33,010",125_11_test
1012,7473,Can I ask you something? Have you ever had a guy have a crush on you?,Ross,0,0,747,0,7,18,"00:07:55,683","00:07:59,102",747_0_train
1013,9924,Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!,Chandler,2,2,989,11,7,11,"00:08:38,935","00:08:40,310",989_11_train
1014,249,Hi!,Rachel,4,1,23,0,5,6,"00:13:31,143","00:13:32,727",23_0_test
1015,1018,Oh that’s great! I was hiking along the foothills of Mount Tibidaybo,Ross,4,1,103,7,8,4,"00:09:52,925","00:10:01,308",103_7_train
1016,6359,"Yes, of course.",Chandler,0,0,635,7,8,3,"00:08:34,430","00:08:36,056",635_7_train
1017,4395,"""Oh my God, I love Ross! I hate Ross! I love Ross! I hate Ross!""",Monica,6,2,448,8,6,6,"00:10:34,842","00:10:40,388",448_8_train
1018,2745,That’s a good idea! I bet they have one of those wind machines! Y’know,Monica,4,1,278,13,7,5,"00:00:48,256","00:00:54,000",278_13_test
1019,1327,"Well, I-I gotta go break up with Bonnie.",Ross,3,2,133,12,4,1,"00:01:24,042","00:01:26,919",133_12_test
1020,2038,When will that be?,Monica,0,0,202,15,6,5,"00:17:44,855","00:17:46,689",202_15_train
1021,303,"Look, we have enough, just walk away.",Chandler,2,2,29,6,9,19,"0:17:20,248","0:17:22,270",29_6_test
1022,3294,Great! Monica’s moving!,Rachel,4,1,329,3,6,6,"0:13:11,249","0:13:12,931",329_3_train
1023,8633,"Oh, maybe that's it.",Mrs. Geller,0,0,861,7,1,8,"00:04:22,929","00:04:24,972",861_7_train
1024,10077,"Okay, let's go!",Phoebe,4,1,1005,10,5,7,"00:15:16,373","00:15:18,499",1005_10_train
1025,8020,Ha-ha!,Joey,4,1,809,2,6,6,"0:08:23,253","0:08:25,839",809_2_train
1026,1612,Go and tell Rachel right now before Ross finds out.,Chandler,3,2,166,4,9,1,"00:15:53,118","00:15:55,828",166_4_test
1027,5717,"No Cobb, as in cobb salad.",Julie,0,0,575,2,2,4,"00:18:31,610","00:18:33,402",575_2_train
1028,4292,"Yeah! Hey, do Monica and Rachel work there?",Frank,0,0,439,6,3,5,"00:13:29,266","00:13:32,227",439_6_train
1029,3126,"I, I don’t know.",Rachel,0,0,312,11,3,25,"00:16:52,886","00:16:54,512",312_11_train
1030,7624,"Oh, I’m flaky. I’ll say anything.",Phoebe,0,0,766,6,6,12,"00:13:36,774","00:13:39,150",766_6_train
1031,2467,"Oh, that sounds great.",Rachel,4,1,249,5,3,11,"0:04:21,147","0:04:22,989",249_5_test
1032,1393,"Oh, uh..",Chandler,2,2,145,4,1,20,"0:05:33,166","0:05:33,959",145_4_train
1033,6254,"That’s a uh, that’s a tough combination.",Joey,0,0,626,10,3,6,"00:11:33,776","00:11:36,528",626_10_train
1034,2584,"Oh god, oh god.",Monica,4,1,255,12,1,22,"00:13:14,752","00:13:16,669",255_12_train
1035,1290,Oh.,Phoebe,4,1,131,6,8,3,"00:21:36,128","00:21:37,211",131_6_test
1036,5449,"Oh, ain't this nice? It's so quiet, I could just lie here all day.",Chandler,4,1,548,0,9,23,"00:27:31,483","00:27:35,736",548_0_train
1037,2674,"Wait a minute, I can’t give this to her.",Chandler,0,0,264,16,6,17,"00:10:19,577","00:10:21,036",264_16_train
1038,3623,"You know, the guys are probably having a great time.",Monica,0,0,360,5,2,5,"00:17:49,985","00:17:51,986",360_5_train
1039,94,"Nothing, Monica and I had a stupid fight.",Chandler,3,2,9,1,6,3,"00:05:24,073","00:05:26,199",9_1_dev
1040,9243,He’s not really my type.,Joey,0,0,924,3,8,23,"00:16:15,921","00:16:17,548",924_3_train
1041,6481,If Phoebe were my maid of honor,Monica,0,0,646,11,7,6,"00:00:38,538","00:00:42,416",646_11_train
1042,2990,Knick fan?,Lydia,0,0,300,1,1,23,"0:03:43,056","0:03:43,818",300_1_train
1043,324,"Oh well, it’s not on TV yet.",Joey,0,0,31,0,6,22,"00:04:32,563","00:04:35,774",31_0_train
1044,8288,"She seems really great, but she’s like totally great, but she lives two and a half hours away.",Ross,4,1,832,13,4,10,"00:00:47,255","00:00:50,632",832_13_train
1045,279,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",The Casting Director,0,0,26,9,5,18,"00:10:20,411","00:10:25,665",26_9_train
1046,1046,I need to talk to you!,Rachel,4,1,97,20,3,20,"0:05:21,571","0:05:23,115",97_20_dev
1047,5718,"Now, what exactly is in a cobb salad?",Rachel,0,0,575,3,2,4,"00:18:36,156","00:18:39,450",575_3_train
1048,1958,Later is not good enough.,Ross,6,2,196,12,5,4,"00:15:50,157","00:15:53,660",196_12_test
1049,10108,Terry already hired that girl over there.,Rachel,3,2,1007,12,3,10,"0:19:15,614","0:19:15,762",1007_12_train
1050,10220,"God, I feel so guilty about Ross.",Monica,3,2,1017,0,5,6,"0:12:29,540","0:12:31,462",1017_0_train
1051,4198,Janice?,Chandler,1,2,429,9,1,14,"0:03:56,153","0:03:57,282",429_9_train
1052,2736,"The stripper stole the ring!! The stripper stole the ring!! Chandler! Chandler, get up! Get up! The stripper stole the ring!",Joey,1,2,274,0,4,22,"00:10:05,271","00:10:11,943",274_0_train
1053,1608,You still haven’t told Rachel you weren’t really  proposing?,Chandler,1,2,166,0,9,1,"00:15:33,474","00:15:35,808",166_0_test
1054,1107,Y’know what Greg?,Monica,6,2,105,10,8,4,"00:22:03,488","00:22:04,947",105_10_dev
1055,2497,"Oh, I’m sorry. I didn’t hear you over all the winning.",Phoebe,4,1,248,6,8,12,"00:03:23,578","00:03:26,830",248_6_train
1056,3216,I want you close enough to smell the blood.,Pete,4,1,319,20,3,23,"00:19:05,978","00:19:08,479",319_20_train
1057,8628,"How-how are you, Mom?",Monica,3,2,861,2,1,8,"00:04:10,083","00:04:12,876",861_2_train
1058,2178,Oh my God!,David,1,1,214,3,7,11,"00:08:54,617","00:08:55,700",214_3_train
1059,1267,"Ohh, God, nobody likes him, and he’s so cheap, he’d never fly to London in a million years.",Ross,5,2,130,1,4,21,"00:02:32,026","00:02:38,323",130_1_test
1060,61,I left my guitar in their apartment.,Phoebe,3,2,6,5,8,3,"0:03:27,415","0:03:29,417",6_5_dev
1061,4046,And you can see me!,Joey,0,0,413,1,5,17,"0:01:49,367","0:01:50,708",413_1_train
1062,1013,Oh my God!,Phoebe,1,1,108,8,3,7,"00:05:38,254","00:05:39,588",108_8_test
1063,4164,Oh my God!,Phoebe,1,1,425,3,7,23,"0:20:56,421","0:20:57,483",425_3_train
1064,474,"Yes it is! From now on, I have no first name.",Chandler,6,2,45,3,4,18,"00:17:09,361","00:17:12,321",45_3_train
1065,2561,"Oh! Well, you know what? It probably is.",Janice,0,0,253,11,9,21,"00:18:09,505","00:18:11,798",253_11_train
1066,8092,"Okay, is everybody clear? We’re gonna pick it up…and move it. Now all we need is teamwork, okay? We’re gonna",Ross,0,0,814,0,7,14,"00:18:04,500","00:18:18,679",814_0_train
1067,10005,Or?,Emily,6,2,996,15,4,23,"0:11:45,891","0:11:46,033",996_15_train
1068,3272,"Ah, it’s still not the time.",Rachel,0,0,326,8,8,1,"0:21:30,789","0:21:33,954",326_8_train
1069,6348,"Look he doesn’t have any brothers or sisters, somebody’s gonna have to teach him this stuff!",Rachel,3,2,634,5,7,16,"00:17:56,950","00:18:01,621",634_5_train
1070,1972,"Come on, two on one.",Ross,0,0,198,3,1,12,"00:17:15,951","00:17:17,160",198_3_test
1071,2272,Ugh.  Ross!,Carol,5,2,225,0,3,17,"00:21:58,608","00:22:00,735",225_0_train
1072,6560,"Oh, c'mon. She's a person, you can do it!",Rachel,4,1,652,10,1,6,"00:02:29,774","00:02:32,109",652_10_train
1073,10018,"Oh please, he didn’t hear it! He didn’t hear it!!",Monica,2,2,997,7,6,22,"00:13:28,140","00:13:29,682",997_7_train
1074,4858,I mean have you seen a car come by here in the last hour and a half?,Monica,2,2,496,8,3,17,"0:14:08,306","0:14:09,327",496_8_train
1075,495,"Okay, y'know your not though. Let's go.",Chandler,0,0,49,15,5,5,"00:01:08,443","00:01:12,946",49_15_test
1076,240,No.,Monica,4,1,22,13,5,5,"0:19:10,941","0:19:12,653",22_13_test
1077,7389,"Oh, it looks like mom and dad’s house.",Ross,0,0,738,3,7,13,"00:01:58,827","00:02:00,661",738_3_train
1078,6546,What are you guys doing here?,Monica,6,2,651,10,1,11,"00:11:56,507","00:11:58,550",651_10_train
1079,5054,"Well, I kind of... I kind of lost him.",Rachel,3,2,511,6,1,19,"00:10:17,783","00:10:23,997",511_6_train
1080,3206,It’s time for me to conquer the physical world.,Pete,0,0,319,10,3,23,"00:18:20,516","00:18:23,559",319_10_train
1081,1434,"Ok, so it's just because it was my table, I have to buy a new one?",Chandler,6,2,148,0,1,12,"00:07:31,909","00:07:35,036",148_0_train
